"FullName","Name"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Whitesnake - Here I go again.mp3","Whitesnake - Here I go again.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ZZ Top - Gimme All Your Lovin'.cdg","ZZ Top - Gimme All Your Lovin'.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ZZ Top - Gimme All Your Lovin'.mp3","ZZ Top - Gimme All Your Lovin'.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\10 - Miranda Lambert - White Liar.cdg","10 - Miranda Lambert - White Liar.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\10 - Miranda Lambert - White Liar.mp3","10 - Miranda Lambert - White Liar.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\11 - Miranda Lambert - The House That Built Me.cdg","11 - Miranda Lambert - The House That Built Me.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\11 - Miranda Lambert - The House That Built Me.mp3","11 - Miranda Lambert - The House That Built Me.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\12 - Miranda Lambert - Only Prettier.cdg","12 - Miranda Lambert - Only Prettier.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\12 - Miranda Lambert - Only Prettier.mp3","12 - Miranda Lambert - Only Prettier.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\15 - Miranda Lambert - Over You.cdg","15 - Miranda Lambert - Over You.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\15 - Miranda Lambert - Over You.mp3","15 - Miranda Lambert - Over You.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\19 - Miranda Lambert & Keith Urban - We Were Us.cdg","19 - Miranda Lambert & Keith Urban - We Were Us.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\19 - Miranda Lambert & Keith Urban - We Were Us.mp3","19 - Miranda Lambert & Keith Urban - We Were Us.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\BWC14 - Miranda Lambert - Baggage Claim.cdg","BWC14 - Miranda Lambert - Baggage Claim.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\BWC14 - Miranda Lambert - Baggage Claim.mp3","BWC14 - Miranda Lambert - Baggage Claim.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\BWC16 - Miranda Lambert - Fastest Girl In Town.cdg","BWC16 - Miranda Lambert - Fastest Girl In Town.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\BWC16 - Miranda Lambert - Fastest Girl In Town.mp3","BWC16 - Miranda Lambert - Fastest Girl In Town.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\BWC17 - Miranda Lambert - Mama's Broken Heart.cdg","BWC17 - Miranda Lambert - Mama's Broken Heart.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\BWC17 - Miranda Lambert - Mama's Broken Heart.mp3","BWC17 - Miranda Lambert - Mama's Broken Heart.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\BWC18 - Miranda Lambert - All Kinds of Kinds.cdg","BWC18 - Miranda Lambert - All Kinds of Kinds.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\BWC18 - Miranda Lambert - All Kinds of Kinds.mp3","BWC18 - Miranda Lambert - All Kinds of Kinds.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\CB - Miranda Lambert - Crazy Ex-Girlfriend.cdg","CB - Miranda Lambert - Crazy Ex-Girlfriend.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\CB - Miranda Lambert - Crazy Ex-Girlfriend.mp3","CB - Miranda Lambert - Crazy Ex-Girlfriend.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\CB - Miranda Lambert - Dead Flowers.cdg","CB - Miranda Lambert - Dead Flowers.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\CB - Miranda Lambert - Dead Flowers.mp3","CB - Miranda Lambert - Dead Flowers.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\CB - Miranda Lambert - Heart Like Mine.cdg","CB - Miranda Lambert - Heart Like Mine.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\CB - Miranda Lambert - Heart Like Mine.mp3","CB - Miranda Lambert - Heart Like Mine.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\CB - Miranda Lambert - More Like Her.cdg","CB - Miranda Lambert - More Like Her.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\CB - Miranda Lambert - More Like Her.mp3","CB - Miranda Lambert - More Like Her.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\PHM07 - Miranda Lambert - Gunpowder & Lead.cdg","PHM07 - Miranda Lambert - Gunpowder & Lead.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\PHM07 - Miranda Lambert - Gunpowder & Lead.mp3","PHM07 - Miranda Lambert - Gunpowder & Lead.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC - Miranda Lambert - Famous in a Small Town.cdg","SC - Miranda Lambert - Famous in a Small Town.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC - Miranda Lambert - Famous in a Small Town.mp3","SC - Miranda Lambert - Famous in a Small Town.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC - Miranda Lambert - Kerosene.cdg","SC - Miranda Lambert - Kerosene.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC - Miranda Lambert - Kerosene.mp3","SC - Miranda Lambert - Kerosene.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC - Miranda Lambert - Me and Charlie Talking.cdg","SC - Miranda Lambert - Me and Charlie Talking.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC - Miranda Lambert - Me and Charlie Talking.mp3","SC - Miranda Lambert - Me and Charlie Talking.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC - Miranda Lambert - New Strings.cdg","SC - Miranda Lambert - New Strings.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC - Miranda Lambert - New Strings.mp3","SC - Miranda Lambert - New Strings.mp3"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC3437-07 - Miranda Lambert - Bring Me Down.cdg","SC3437-07 - Miranda Lambert - Bring Me Down.cdg"
"D:\Karaoke\from vinny\9-19-14\Miranda Lambert Karaoke\SC3437-07 - Miranda Lambert - Bring Me Down.mp3","SC3437-07 - Miranda Lambert - Bring Me Down.mp3"
